created_at,,rating,review_text
2026-03-30,,3,"SENIOR CIRCUITS at Summit Reach YMCA in Pittsfield was okay. great concept, uneven execution today Might try a different time slot. Might try the morning slot next time."
2026-01-01,,1,Had a rough experience with AQUA CARDIO. there wasn't enough equipment/space Needs improvement. Would prefer smaller groups.
2026-03-01,,5,Loved CARDIO DANCE at Harborlight YMCA in Salem—the pacing was great and I left feeling energized. Would definitely come back. Parking was easy.
2026-03-28,,1,Not a great session of AQUA CARDIO at Seabrook Commons YMCA. I couldn't hear the cues well. Would prefer smaller groups.
2026-03-23,,1,Had a rough experience with LINE DANCING at Riverstone YMCA. the room was overcrowded and hard to follow Needs improvement. Check-in line moved slowly.
2026-02-13,,5,Summit Reach YMCA nailed it with a class. the pacing was great and I left feeling energized Great energy and well-run session. Loved the community vibe.
2026-02-09,,5,Loved BOOT CAMP BURN in Plymouth—it felt fun and effective without being too hard. Would definitely come back. Nice mix of ages in the group.
2026-04-13,,2,Riverstone YMCA felt off during BEGINNER DRAWING: the session felt more intense than advertised. Felt hectic after school hours.
2026-04-01,,1,Harborlight YMCA felt off during AQUA FIT: it started late and felt rushed. Felt hectic after school hours.
2026-02-22,,1,Had a rough experience with LINE DANCING at Riverstone YMCA. it didn’t match the description on the schedule Needs improvement. Felt hectic after school hours.
2026-01-19,,3,"Mixed feelings about CIRCUIT CARDIO & STRENGTH at Seabrook Commons YMCA (Plymouth). enjoyed it overall, just wish it was less crowded Would go again with friends."
2026-03-03,,5,Took BOOT CAMP (Pittsfield) and it exceeded expectations. I appreciated the modifications and coaching Front desk was helpful.
2025-12-20,,1,Pinecrest YMCA felt off during SKETCHING: the session felt more intense than advertised. Would prefer smaller groups.
2026-04-12,,1,Not a great session of AQUA FIT. the room was overcrowded and hard to follow. Wish there were clearer signs.
2026-01-08,,2,CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA in Pittsfield was disappointing—instructions were unclear for beginners. Not sure I’d return. Parking was a hassle.
2025-12-18,,1,Had a rough experience with AQUA CARDIO at Seabrook Commons YMCA. the session felt more intense than advertised Needs improvement. Check-in line moved slowly.
2025-12-18,,5,Took BOOT CAMP BURN (Pittsfield) and it exceeded expectations. the instructor explained everything clearly Loved the community vibe.
2026-01-28,,2,Summit Reach YMCA felt off during AQUA ZUMBA: the water/room temperature was uncomfortable. Felt hectic after school hours.
2026-01-29,,2,Pinecrest YMCA felt off during SENIOR CIRCUITS: staff communication at check-in was confusing. Check-in line moved slowly.
2026-03-13,,1,Had a rough experience with ARTHRITIS AQUA FITNESS. it started late and felt rushed Needs improvement. Wish there were clearer signs.
2026-03-26,,5,Took CARDIO DANCE at Riverstone YMCA (Framingham) and it exceeded expectations. it was the perfect intensity for me Great for families.
2026-03-25,,5,Big fan of a class at Pinecrest YMCA. it felt fun and effective without being too hard Staff were friendly and the schedule was smooth. Great for families.
2026-04-15,,3,"BOOT CAMP in Salem was okay. fun format, though the cues could be clearer Might try a different time slot. Probably better on weekends."
2026-01-11,,3,"CARDIO DANCE at Seabrook Commons YMCA in Plymouth was okay. nice workout, but timing felt a little tight Might try a different time slot. Might try the morning slot next time."
2026-04-09,,1,Seabrook Commons YMCA felt off during ARTHRITIS AQUA FITNESS: the room was overcrowded and hard to follow. Would prefer smaller groups.
2026-02-04,,1,Wanted to like BOOT CAMP BURN (Framingham) but I couldn't hear the cues well. Would prefer smaller groups.
2026-04-16,,5,"If you're in Lexington, try CARDIO STRENGTH at Pinecrest YMCA. it felt fun and effective without being too hard Easy 5 stars. Front desk was helpful."
2026-01-23,,4,Harborlight YMCA nailed it with AQUA PILATES. it was the perfect intensity for me Great energy and well-run session. Parking was easy.
2026-01-05,,2,CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA in Pittsfield was disappointing—instructions were unclear for beginners. Not sure I’d return. Felt hectic after school hours.
2026-01-29,,4,Big fan of SKETCHING at Harborlight YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-03-15,,5,Big fan of CIRCUIT CARDIO & STRENGTH at Harborlight YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Great for families.
2026-02-04,,4,"If you're in Lexington, try BOOT CAMP BURN. it was the perfect intensity for me Easy 5 stars. Front desk was helpful."
2026-01-19,,4,Big fan of CIRCUIT CARDIO & STRENGTH at Pinecrest YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Great for families.
2026-01-30,,5,Took SALSA / LATIN DANCE at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. it felt fun and effective without being too hard Front desk was helpful.
2025-12-16,,4,"If you're in Lexington, try a class at Pinecrest YMCA. the class was organized and started on time Easy 5 stars. Front desk was helpful."
2026-01-03,,1,Pinecrest YMCA felt off during AQUA FIT: the water/room temperature was uncomfortable. Felt hectic after school hours.
2026-04-03,,2,Wanted to like HEALTHY COOKING at Harborlight YMCA (Salem) but there wasn't enough equipment/space. Check-in line moved slowly.
2026-02-23,,4,Seabrook Commons YMCA nailed it with BEGINNER COOKING. the space/pool was clean and comfortable Great energy and well-run session. Great for families.
2026-02-18,,2,Not a great session of BOOT CAMP at Summit Reach YMCA. there wasn't enough equipment/space. Parking was a hassle.
2026-02-12,,3,"Mixed feelings about AQUA FIT at Riverstone YMCA (Framingham). solid session, but equipment setup took too long Would go again with friends."
2026-03-30,,1,Pinecrest YMCA felt off during BEGINNER DRAWING: I couldn't hear the cues well. Parking was a hassle.
2026-01-27,,2,LINE DANCING at Summit Reach YMCA in Pittsfield was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Felt hectic after school hours.
2026-03-06,,2,HEALTHY COOKING at Harborlight YMCA in Salem was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Wish there were clearer signs.
2026-04-06,,4,"If you're in Framingham, try SENIOR CIRCUITS at Riverstone YMCA. the vibe was welcoming and not intimidating Easy 5 stars. Loved the community vibe."
2026-02-08,,2,Pinecrest YMCA felt off during ARTHRITIS AQUA FITNESS: I couldn't hear the cues well. Would prefer smaller groups.
2026-03-12,,4,Big fan of BEGINNER COOKING. the music and cues were on point Staff were friendly and the schedule was smooth. Parking was easy.
2026-03-29,,1,Wanted to like CARDIO STRENGTH at Seabrook Commons YMCA (Plymouth) but the room was overcrowded and hard to follow. Parking was a hassle.
2026-04-03,,5,Took a class at Riverstone YMCA (Framingham) and it exceeded expectations. my kid/teen had a blast and asked to come back Front desk was helpful.
2026-03-15,,4,Summit Reach YMCA nailed it with SENIOR CIRCUITS. the space/pool was clean and comfortable Great energy and well-run session. Great for families.
2026-02-15,,5,Big fan of CARDIO STRENGTH at Harborlight YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-19,,2,SKETCHING in Lexington was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Check-in line moved slowly.
2025-12-28,,2,AQUA CARDIO at Riverstone YMCA in Framingham was disappointing—the room was overcrowded and hard to follow. Not sure I’d return. Felt hectic after school hours.
2026-01-15,,5,Loved AQUA ZUMBA at Harborlight YMCA in Salem—the pacing was great and I left feeling energized. Would definitely come back. Nice mix of ages in the group.
2026-02-21,,5,Took AQUA INTERVALS at Harborlight YMCA (Salem) and it exceeded expectations. it felt fun and effective without being too hard Great for families.
2026-03-02,,4,Loved a class at Harborlight YMCA in Salem—it was the perfect intensity for me. Would definitely come back. Great for families.
2026-02-27,,3,"Mixed feelings about CIRCUIT CARDIO & STRENGTH at Seabrook Commons YMCA (Plymouth). some parts were excellent, others felt disorganized Might try the morning slot next time."
2025-12-19,,5,Loved BOOT CAMP BURN in Plymouth—the pacing was great and I left feeling energized. Would definitely come back. Parking was easy.
2026-01-20,,2,Had a rough experience with SENIOR CIRCUITS at Seabrook Commons YMCA. it started late and felt rushed Needs improvement. Felt hectic after school hours.
2026-01-19,,1,Had a rough experience with CARDIO DANCE at Summit Reach YMCA. there wasn't enough equipment/space Needs improvement. Felt hectic after school hours.
2026-03-12,,5,Seabrook Commons YMCA nailed it with BEGINNER COOKING. it was the perfect intensity for me Great energy and well-run session. Nice mix of ages in the group.
2026-04-18,,4,Loved ARTHRITIS AQUA FITNESS at Harborlight YMCA in Salem—it felt fun and effective without being too hard. Would definitely come back. Nice mix of ages in the group.
2026-01-24,,2,Wanted to like LINE DANCING at Pinecrest YMCA (Lexington) but staff communication at check-in was confusing. Check-in line moved slowly.
2026-01-27,,1,BEGINNER DRAWING at Summit Reach YMCA in Pittsfield was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Parking was a hassle.
2025-12-15,,1,AQUA PILATES at Seabrook Commons YMCA in Plymouth was disappointing—I couldn't hear the cues well. Not sure I’d return. Would prefer smaller groups.
2026-02-11,,1,BOOT CAMP BURN at Pinecrest YMCA in Lexington was disappointing—staff communication at check-in was confusing. Not sure I’d return. Parking was a hassle.
2026-01-08,,2,Summit Reach YMCA felt off during AQUA PILATES: it started late and felt rushed. Parking was a hassle.
2026-01-12,,1,Had a rough experience with POWER HOUR at Riverstone YMCA. the session felt more intense than advertised Needs improvement. Wish there were clearer signs.
2026-01-01,,5,Big fan of a class at Harborlight YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Parking was easy.
2026-01-01,,1,Pinecrest YMCA felt off during BEGINNER COOKING: it didn’t match the description on the schedule. Parking was a hassle.
2026-04-17,,4,Loved BEGINNER COOKING at Harborlight YMCA in Salem—it felt fun and effective without being too hard. Would definitely come back. Loved the community vibe.
2026-04-12,,5,"If you're in Pittsfield, try AQUA CARDIO at Summit Reach YMCA. the pacing was great and I left feeling energized Easy 5 stars. Great for families."
2026-02-20,,2,POWER HOUR at Riverstone YMCA in Framingham was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Parking was a hassle.
2026-01-13,,5,"If you're in Salem, try CARDIO STRENGTH at Harborlight YMCA. my kid/teen had a blast and asked to come back Easy 5 stars. Loved the community vibe."
2026-01-09,,5,Loved SALSA / LATIN DANCE at Pinecrest YMCA in Lexington—my kid/teen had a blast and asked to come back. Would definitely come back. Great for families.
2026-04-03,,2,Wanted to like BEGINNER COOKING at Riverstone YMCA (Framingham) but the room was overcrowded and hard to follow. Would prefer smaller groups.
2026-01-27,,2,Had a rough experience with a class at Summit Reach YMCA. the facility felt busy and a bit chaotic Needs improvement. Wish there were clearer signs.
2026-02-02,,2,Wanted to like AQUA PILATES at Summit Reach YMCA (Pittsfield) but I couldn't hear the cues well. Would prefer smaller groups.
2026-01-26,,4,Pinecrest YMCA nailed it with BEGINNER DRAWING. the vibe was welcoming and not intimidating Great energy and well-run session. Loved the community vibe.
2026-01-09,,4,Loved AQUA PILATES at Riverstone YMCA in Framingham—the pacing was great and I left feeling energized. Would definitely come back. Great for families.
2026-02-01,,5,Loved SALSA / LATIN DANCE at Summit Reach YMCA in Pittsfield—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
